id,date,timestamp,level,status,method,host,pathname,event_message,headers,regions,log_type,latency,log_count,logs,auth_user
c5ddcdd1-0148-4f63-9ab7-735af0a748c9,"""2026-07-07T12:47:40.784Z""",2026-07-07T12:47:40.784000,success,200,GET,,/rest/v1/technician_schedules,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/technician_schedules?select=*&technician_id=in.%28cbb9e281-c8e8-4017-88eb-f1b0f8314fe5%2C8cbe5bed-a13b-414c-8165-7f3af27b6498%2C1b513825-6711-4e9b-83c1-70ce31dc8d8e%2C97511361-aeab-461b-a5b3-fb14dd635fb6%2Cd80795b2-c7f6-43b6-8c76-7290d203f470%2C1e5b3729-f370-4cd1-abdb-027c9ce1b2ae%2Cb9022609-af37-49f0-8dbd-e79d76529c12%2Cfc520802-80c5-4b1a-a4e3-d896ac00e711%2C8602abf0-4f2b-47de-9c5f-3d66c9ef573f%2C05236e37-b729-422f-bd69-521b3a4cf0d7%2Ce635242c-bcdb-4c43-80f2-cb091bc6326a%2C1d80336e-07b3-4a9d-ade9-7c74ea643c72%2Cdb1177f4-d525-4a10-bb5c-88e7d743f602%2C0ac1bd82-ebaf-48ec-a2eb-f14e77d68ca6%2Cd1b28eba-7e72-4c71-9cc4-4abd8ba06deb%2C71bf2f88-f6cc-497d-b839-15bc7651d4a7%2C890a2f4c-e9a6-4e62-b018-e33f55b8636b%2C13b4d457-4ec5-4328-80a3-93671ab025a8%2C4b170c84-cb0e-4854-abf7-637c15741c33%2Ceefec098-be1e-4a25-9462-10a660d7a717%2Cca6d11cc-e440-472d-b201-5e6e139287e2%2Cb1e7ce22-5361-4e52-81ee-9ee77949e0b3%2C2948ea9a-9bde-4994-a048-871400b05e47%2C1cf5... | node,{},[],edge,0,null,[],null
0394dd4f-8751-4431-828f-0ea8a50ce9b3,"""2026-07-07T12:47:40.759Z""",2026-07-07T12:47:40.759000,success,200,GET,,/rest/v1/settings,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/settings?select=value&id=eq.jobStatuses | node,{},[],edge,0,null,[],null
9dd5bcf6-d095-498e-8dc9-8128f6cd71e0,"""2026-07-07T12:47:40.709Z""",2026-07-07T12:47:40.709000,success,206,GET,,/rest/v1/users,GET | 206 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/users?select=id%2Cusername%2Crole%2Cstatus%2Cis_logged_in%2Ccreated_at%2Cupdated_at%2Ctechnicians%28id%2Cfull_name%2Cemail%2Cphone_number%2Csecondary_phone%2Cavatar_url%2Cstreet_address%2Cstate_province%2Czip_code%2Cskills%2Cnric_fin_work_permit_number%2Cis_online%2Cuser_id%2Cdeleted_at%29&deleted_at=is.null&order=created_at.desc&offset=0&limit=10 | node,{},[],edge,0,null,[],null
c0d50e4a-0245-4da2-afce-c590457821f8,"""2026-07-07T12:47:40.627Z""",2026-07-07T12:47:40.627000,success,200,GET,,/rest/v1/technicians,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/technicians?select=id%2Cuser_id%2Cfull_name%2Cemail%2Cstatus%2Ccolor%2Cuser%3Ausers%28role%2Cstatus%29&deleted_at=is.null&order=full_name.asc | node,{},[],edge,0,null,[],null
6c1bacf4-29b4-45d5-8688-c5e2f8f66cc0,"""2026-07-07T12:47:39.757Z""",2026-07-07T12:47:39.757000,success,200,GET,,/rest/v1/technician_jobs,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/technician_jobs?select=job_id%2Ctechnician_id%2Ctechnician%3Atechnician_id%28id%2Cfull_name%2Cemail%29&job_id=in.%286033ec73-1730-456b-a302-1d2b728047bc%2C8f3b4ccf-68e8-4ec0-87a4-7c6d4334911b%2C81d8d20c-4a52-41b3-a064-436b43719fa8%2C8af30723-ad71-43ef-b2ac-900b0ccd9850%2Cb39ee841-5e8b-4b79-9ac0-49fd8d936aaf%2C0f6cce5d-c730-4969-98f8-bd2fa71f424a%2C6f51b167-a634-4bc5-805c-47fc9fd6e906%2Cf080d2df-5bac-48c1-9d4a-ab1903965537%2C59be2622-5730-43c0-b8ed-8457bf7e8849%29&deleted_at=is.null | node,{},[],edge,0,null,[],null
b383e5e0-203b-48a0-af34-b0f2899e490e,"""2026-07-07T12:47:39.705Z""",2026-07-07T12:47:39.705000,success,200,POST,,/rest/v1/rpc/dashboard_job_status_counts,POST | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/rpc/dashboard_job_status_counts | node,{},[],edge,0,null,[],null
c87e4ca8-5e9a-4c4f-98b6-a5c81f267682,"""2026-07-07T12:47:39.701Z""",2026-07-07T12:47:39.701000,success,200,POST,,/rest/v1/rpc/dashboard_followup_status_counts,POST | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/rpc/dashboard_followup_status_counts | node,{},[],edge,0,null,[],null
1926f2e3-4ce8-41ce-8c79-e5b7ab2ec0b5,"""2026-07-07T12:47:39.691Z""",2026-07-07T12:47:39.691000,success,200,GET,,/rest/v1/jobs,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/jobs?select=id%2Cstatus%2Ccreated_at%2Cscheduled_end%2Cpriority%2Ccustomer_id%2Ctechnician_jobs%28technician_id%2Cassignment_status%2Cdeleted_at%29&deleted_at=is.null&order=created_at.desc&offset=0&limit=2000&created_at=gte.2025-12-31T16%3A00%3A00.000Z | node,{},[],edge,0,null,[],null
3727ca0c-0e9c-4b4b-a3e6-fb2d5cf78be0,"""2026-07-07T12:47:39.690Z""",2026-07-07T12:47:39.690000,success,00000,,,,"connection authorized: user=authenticator database=postgres application_name=PostgREST 14.5 SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)",{},[],postgres,0,null,[],null
a291be91-73ca-422d-914b-b6e98bf7b527,"""2026-07-07T12:47:39.659Z""",2026-07-07T12:47:39.659000,success,00000,,,,"connection authorized: user=authenticator database=postgres application_name=PostgREST 14.5 SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)",{},[],postgres,0,null,[],null
0d65fd2f-4c7e-4692-8fb7-302f336683e5,"""2026-07-07T12:47:39.646Z""",2026-07-07T12:47:39.646000,success,00000,,,,"connection authorized: user=authenticator database=postgres application_name=PostgREST 14.5 SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)",{},[],postgres,0,null,[],null
716cb56b-c49f-4972-96c7-928277ff6e35,"""2026-07-07T12:47:39.619Z""",2026-07-07T12:47:39.619000,success,200,GET,,/rest/v1/users,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/users?select=id%2Cusername%2Crole%2Cstatus%2Ccurrent_session_id%2Cupdated_at%2Ctechnicians%28id%2Cfull_name%2Cavatar_url%29&id=eq.eef95622-85da-4437-afde-1d4f20927a5e&deleted_at=is.null | node,{},[],edge,0,null,[],null
3be94554-edec-4fca-baae-aa86db0ff8d9,"""2026-07-07T12:47:39.550Z""",2026-07-07T12:47:39.550000,success,200,GET,,/rest/v1/notifications,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/notifications?select=id%2Ctype%2Ctitle%2Cmessage%2Cread%2Ccreated_at%2Cworker_id%2Caction_href&or=%28worker_id.eq.eef95622-85da-4437-afde-1d4f20927a5e%2Cworker_id.eq.13281827-7333-460d-8fa5-15de8921dad3%2Cworker_id.is.null%29&hidden=eq.false&order=created_at.desc&offset=0&limit=20 | node,{},[],edge,0,null,[],null
74081779-01ee-4a48-bad9-9a939a92655e,"""2026-07-07T12:47:39.540Z""",2026-07-07T12:47:39.540000,success,200,GET,,/rest/v1/users,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/users?select=id%2Cusername%2Crole%2Cstatus%2Ccurrent_session_id%2Cupdated_at%2Ctechnicians%28id%2Cfull_name%2Cavatar_url%29&id=eq.eef95622-85da-4437-afde-1d4f20927a5e&deleted_at=is.null | node,{},[],edge,0,null,[],null
118a0223-eece-48ec-8fe4-55d4357b791c,"""2026-07-07T12:47:39.534Z""",2026-07-07T12:47:39.534000,success,200,GET,,/rest/v1/company_memos,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/company_memos?select=id%2Csubject%2Cbody%2Cpriority%2Cexpires_at%2Cshow_in_header%2Ccreated_at%2Ccreated_by%2Ccreator%3Ausers%21company_memos_created_by_fkey%28username%2Ctechnicians%28full_name%29%29&show_in_header=eq.true&deleted_at=is.null | node,{},[],edge,0,null,[],null
23621ce7-90e8-4530-a10f-8cd0c2adcf5d,"""2026-07-07T12:47:39.529Z""",2026-07-07T12:47:39.529000,success,200,GET,,/rest/v1/followups,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/followups?select=id%2Cjob_id%2Cuser_id%2Ctechnician_id%2Cstatus_updated_by%2Cstatus_updated_by_account%2Ctype%2Cstatus%2Cpriority%2Cnotes%2Cdue_date%2Ccreated_at%2Cupdated_at%2Cjob%3Ajobs%21inner%28id%2Cjob_number%2Ctitle%2Cdescription%2Ccustomer_id%2Ccustomer%3Acustomer_id%28id%2Ccustomer_name%2Ccustomer_code%29%29%2Cuser%3Auser_id%28id%2Cusername%29%2Ctechnician%3Atechnician_id%28id%2Cfull_name%2Cemail%2Cstatus%29&or=%28status.ilike.LOGGED%2Cstatus.ilike.IN_PROGRESS%2Cstatus.ilike.OPEN%2Cstatus.ilike.PENDING%29&order=created_at.desc&limit=10&deleted_at=is.null&job.deleted_at=is.null | node,{},[],edge,0,null,[],null
949430f7-7f6f-4832-92bd-e7e679be40c5,"""2026-07-07T12:47:39.523Z""",2026-07-07T12:47:39.523000,success,200,HEAD,,/rest/v1/followups,HEAD | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/followups?select=id%2Cjob%3Ajobs%21inner%28deleted_at%29&or=%28status.ilike.LOGGED%2Cstatus.ilike.IN_PROGRESS%2Cstatus.ilike.OPEN%2Cstatus.ilike.PENDING%29&due_date=not.is.null&due_date=lt.2026-07-07T12%3A47%3A39.421Z&deleted_at=is.null&job.deleted_at=is.null | node,{},[],edge,0,null,[],null
f43fc9a7-3f15-4d4c-8e10-4f4da55d9651,"""2026-07-07T12:47:39.517Z""",2026-07-07T12:47:39.517000,success,200,HEAD,,/rest/v1/followups,HEAD | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/followups?select=id%2Cjob%3Ajobs%21inner%28deleted_at%29&or=%28status.ilike.LOGGED%2Cstatus.ilike.IN_PROGRESS%2Cstatus.ilike.OPEN%2Cstatus.ilike.PENDING%29&deleted_at=is.null&job.deleted_at=is.null | node,{},[],edge,0,null,[],null
6eebdd35-91e7-4d33-bfb3-97cab165c207,"""2026-07-07T12:47:39.474Z""",2026-07-07T12:47:39.474000,success,00000,,,,"connection authorized: user=authenticator database=postgres application_name=PostgREST 14.5 SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)",{},[],postgres,0,null,[],null
63aa78c2-a584-4dce-8631-4a3c0da8896a,"""2026-07-07T12:47:39.474Z""",2026-07-07T12:47:39.474000,success,00000,,,,"connection authorized: user=authenticator database=postgres application_name=PostgREST 14.5 SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)",{},[],postgres,0,null,[],null
ae2fcdcf-2499-4a3e-ae94-9268e09efb65,"""2026-07-07T12:47:39.368Z""",2026-07-07T12:47:39.368000,success,200,GET,,/rest/v1/users,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/users?select=id%2Cusername%2Crole%2Cstatus%2Ccurrent_session_id%2Cupdated_at%2Ctechnicians%28id%2Cfull_name%2Cavatar_url%29&id=eq.eef95622-85da-4437-afde-1d4f20927a5e&deleted_at=is.null | node,{},[],edge,0,null,[],null
4a3c0929-2090-4ff6-aa2b-9240eed311c5,"""2026-07-07T12:47:39.219Z""",2026-07-07T12:47:39.219000,success,200,GET,,/rest/v1/company_details,"GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/company_details?select=name&id=eq.companyInfo | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
befaac95-0095-4e3e-9825-45a869395749,"""2026-07-07T12:47:39.218Z""",2026-07-07T12:47:39.218000,success,200,GET,,/rest/v1/users,"GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/users?select=id%2Cusername%2Crole%2Cstatus%2Ccurrent_session_id%2Cupdated_at%2Ctechnicians%28id%2Cfull_name%2Cavatar_url%29&id=eq.13281827-7333-460d-8fa5-15de8921dad3&deleted_at=is.null | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
25ab314a-3ff9-4b77-9a42-42d106d071d6,"""2026-07-07T12:47:39.101Z""",2026-07-07T12:47:39.101000,success,101,GET,,/realtime/v1/websocket,"GET | 101 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/realtime/v1/websocket?apikey=REDACTED&eventsPerSecond=10&vsn=2.0.0 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
2d6b9a53-e391-4624-910c-6bbd1eb415f6,"""2026-07-07T12:47:37.568Z""",2026-07-07T12:47:37.568000,success,00000,,,,"connection authenticated: identity=""postgres"" method=scram-sha-256 (/etc/postgresql/pg_hba_public.conf:3)",{},[],postgres,0,null,[],null
cb46c3ee-9584-465f-8db9-85da5a52711e,"""2026-07-07T12:47:37.563Z""",2026-07-07T12:47:37.563000,success,00000,,,,"connection authenticated: identity=""postgres"" method=scram-sha-256 (/etc/postgresql/pg_hba_public.conf:3)",{},[],postgres,0,null,[],null
